"ingredient code","Ingredient description","Nutrient code","Nutrient value","Nutrient value source","FDC ID","Derivation code","SR AddMod year","Foundation year acquired","Start date","End date"
"18375","Leavening agents, yeast, baker's, active dry","607","0.0","SR Legacy","175043","","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","608","0.0","SR Legacy","175043","","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","609","0.0","SR Legacy","175043","","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","610","0.0","SR Legacy","175043","","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","611","0.049","SR Legacy","175043","","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","612","0.0","SR Legacy","175043","","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","613","0.706","SR Legacy","175043","","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","614","0.246","SR Legacy","175043","","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","617","2.02","SR Legacy","175043","","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","618","0.017","SR Legacy","175043","","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","619","0.0","SR Legacy","175043","","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","620","0.0","SR Legacy","175043","","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","621","0.0","SR Legacy","175043","","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","626","2.289","SR Legacy","175043","","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","627","0.0","SR Legacy","175043","","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","628","0.0","SR Legacy","175043","Z","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","629","0.0","SR Legacy","175043","","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","630","0.0","SR Legacy","175043","","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","631","0.0","SR Legacy","175043","","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","645","4.309","SR Legacy","175043","","2009","0","2019-01-0","2020-12-3"
"18375","Leavening agents, yeast, baker's, active dry","646","0.017","SR Legacy","175043","","2009","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","203","8.2","SR Legacy","172818","","1992","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","204","3.6","SR Legacy","172818","","1992","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","205","49.6","SR Legacy","172818","NC","2013","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","208","267.0","SR Legacy","172818","NC","1992","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","221","0.0","SR Legacy","172818","","1987","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","255","36.7","SR Legacy","172818","","1992","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","262","0.0","SR Legacy","172818","FLC","2003","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","263","0.0","SR Legacy","172818","FLC","2003","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","269","4.31","SR Legacy","172818","A","2007","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","291","2.3","SR Legacy","172818","BFZN","1997","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","301","108.0","SR Legacy","172818","","1992","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","303","3.03","SR Legacy","172818","","1992","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","304","24.0","SR Legacy","172818","","1992","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","305","94.0","SR Legacy","172818","","1992","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","306","119.0","SR Legacy","172818","","1992","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","307","298.0","SR Legacy","172818","LC","2013","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","309","0.62","SR Legacy","172818","","1992","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","312","0.126","SR Legacy","172818","","1992","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","317","22.6","SR Legacy","172818","BFZN","1997","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","319","0.0","SR Legacy","172818","FLC","2003","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","320","0.0","SR Legacy","172818","NC","2003","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","321","0.0","SR Legacy","172818","FLC","2012","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","322","0.0","SR Legacy","172818","FLC","2012","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","323","0.22","SR Legacy","172818","FLC","2003","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","328","0.0","SR Legacy","172818","Z","2008","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","334","0.0","SR Legacy","172818","FLC","2012","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","337","0.0","SR Legacy","172818","FLC","2003","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","338","44.0","SR Legacy","172818","FLC","2003","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","401","0.0","SR Legacy","172818","","1992","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","404","0.472","SR Legacy","172818","","1992","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","405","0.341","SR Legacy","172818","","1992","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","406","3.969","SR Legacy","172818","","1992","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","415","0.064","SR Legacy","172818","","1992","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","417","111.0","SR Legacy","172818","A","2003","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","418","0.03","SR Legacy","172818","BFZN","1997","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","421","14.6","SR Legacy","172818","BFZN","2007","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","430","3.1","SR Legacy","172818","T","2012","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","431","86.0","SR Legacy","172818","A","2003","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","432","25.0","SR Legacy","172818","","2003","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","435","171.0","SR Legacy","172818","NC","2007","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","573","0.0","SR Legacy","172818","Z","2004","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","578","0.0","SR Legacy","172818","Z","2004","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","601","1.0","SR Legacy","172818","","1992","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","606","0.811","SR Legacy","172818","","1992","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","607","0.0","SR Legacy","172818","","1992","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","608","0.0","SR Legacy","172818","","1992","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","609","0.0","SR Legacy","172818","","1992","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","610","0.0","SR Legacy","172818","","1992","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","611","0.001","SR Legacy","172818","","1992","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","612","0.014","SR Legacy","172818","","1992","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","613","0.469","SR Legacy","172818","","1992","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","614","0.326","SR Legacy","172818","","1992","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","617","1.599","SR Legacy","172818","","1992","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","618","0.709","SR Legacy","172818","","1992","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","619","0.035","SR Legacy","172818","","1992","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","620","0.0","SR Legacy","172818","","1994","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","621","0.0","SR Legacy","172818","","1994","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","626","0.013","SR Legacy","172818","","1992","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","627","0.0","SR Legacy","172818","","1994","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","628","0.0","SR Legacy","172818","","1994","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","629","0.0","SR Legacy","172818","","1994","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","630","0.0","SR Legacy","172818","","1994","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","631","0.0","SR Legacy","172818","","1994","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","645","1.612","SR Legacy","172818","","1992","0","2019-01-0","2020-12-3"
"18416","Bread, white, commercially prepared, low sodium, no salt","646","0.744","SR Legacy","172818","","1992","0","2019-01-0","2020-12-3"
"18425","Crackers, saltines, low salt (includes oyster, soda, soup)","203","9.5","SR Legacy","175056","A","2008","0","2019-01-0","2020-12-3"
"18425","Crackers, saltines, low salt (includes oyster, soda, soup)","204","8.85","SR Legacy","175056","A","2008","0","2019-01-0","2020-12-3"
"18425","Crackers, saltines, low salt (includes oyster, soda, soup)","205","74.34","SR Legacy","175056","NC","2008","0","2019-01-0","2020-12-3"
"18425","Crackers, saltines, low salt (includes oyster, soda, soup)","208","421.0","SR Legacy","175056","NC","2008","0","2019-01-0","2020-12-3"
"18425","Crackers, saltines, low salt (includes oyster, soda, soup)","221","0.0","SR Legacy","175056","FLA","2008","0","2019-01-0","2020-12-3"
"18425","Crackers, saltines, low salt (includes oyster, soda, soup)","255","4.03","SR Legacy","175056","A","2008","0","2019-01-0","2020-12-3"
"18425","Crackers, saltines, low salt (includes oyster, soda, soup)","262","0.0","SR Legacy","175056","FLA","2008","0","2019-01-0","2020-12-3"
"18425","Crackers, saltines, low salt (includes oyster, soda, soup)","263","0.0","SR Legacy","175056","FLA","2008","0","2019-01-0","2020-12-3"
"18425","Crackers, saltines, low salt (includes oyster, soda, soup)","269","2.22","SR Legacy","175056","A","2008","0","2019-01-0","2020-12-3"
"18425","Crackers, saltines, low salt (includes oyster, soda, soup)","291","2.9","SR Legacy","175056","A","2008","0","2019-01-0","2020-12-3"
"18425","Crackers, saltines, low salt (includes oyster, soda, soup)","301","119.0","SR Legacy","175056","A","2008","0","2019-01-0","2020-12-3"
"18425","Crackers, saltines, low salt (includes oyster, soda, soup)","303","5.13","SR Legacy","175056","A","2008","0","2019-01-0","2020-12-3"
"18425","Crackers, saltines, low salt (includes oyster, soda, soup)","304","25.0","SR Legacy","175056","A","2008","0","2019-01-0","2020-12-3"
"18425","Crackers, saltines, low salt (includes oyster, soda, soup)","305","111.0","SR Legacy","175056","A","2008","0","2019-01-0","2020-12-3"
"18425","Crackers, saltines, low salt (includes oyster, soda, soup)","306","724.0","SR Legacy","175056","A","2008","0","2019-01-0","2020-12-3"
"18425","Crackers, saltines, low salt (includes oyster, soda, soup)","307","198.0","SR Legacy","175056","LC","2010","0","2019-01-0","2020-12-3"
"18425","Crackers, saltines, low salt (includes oyster, soda, soup)","309","0.82","SR Legacy","175056","A","2008","0","2019-01-0","2020-12-3"
"18425","Crackers, saltines, low salt (includes oyster, soda, soup)","312","0.156","SR Legacy","175056","A","2008","0","2019-01-0","2020-12-3"
"18425","Crackers, saltines, low salt (includes oyster, soda, soup)","317","6.4","SR Legacy","175056","A","2008","0","2019-01-0","2020-12-3"
"18425","Crackers, saltines, low salt (includes oyster, soda, soup)","319","0.0","SR Legacy","175056","FLA","2003","0","2019-01-0","2020-12-3"
"18425","Crackers, saltines, low salt (includes oyster, soda, soup)","320","0.0","SR Legacy","175056","NC","2008","0","2019-01-0","2020-12-3"
"18425","Crackers, saltines, low salt (includes oyster, soda, soup)","321","0.0","SR Legacy","175056","FLA","2008","0","2019-01-0","2020-12-3"
"18425","Crackers, saltines, low salt (includes oyster, soda, soup)","322","0.0","SR Legacy","175056","FLA","2008","0","2019-01-0","2020-12-3"
"18425","Crackers, saltines, low salt (includes oyster, soda, soup)","323","1.12","SR Legacy","175056","A","2008","0","2019-01-0","2020-12-3"
"18425","Crackers, saltines, low salt (includes oyster, soda, soup)","328","0.0","SR Legacy","175056","Z","2008","0","2019-01-0","2020-12-3"
"18425","Crackers, saltines, low salt (includes oyster, soda, soup)","334","0.0","SR Legacy","175056","FLA","2008","0","2019-01-0","2020-12-3"
"18425","Crackers, saltines, low salt (includes oyster, soda, soup)","337","0.0","SR Legacy","175056","FLA","2003","0","2019-01-0","2020-12-3"
"18425","Crackers, saltines, low salt (includes oyster, soda, soup)","338","17.0","SR Legacy","175056","FLA","2008","0","2019-01-0","2020-12-3"
"18425","Crackers, saltines, low salt (includes oyster, soda, soup)","401","0.0","SR Legacy","175056","Z","2008","0","2019-01-0","2020-12-3"
"18425","Crackers, saltines, low salt (includes oyster, soda, soup)","404","0.611","SR Legacy","175056","A","2008","0","2019-01-0","2020-12-3"
"18425","Crackers, saltines, low salt (includes oyster, soda, soup)","405","0.331","SR Legacy","175056","A","2008","0","2019-01-0","2020-12-3"
